filepath	method	gene_col	p_col	tissue	target	data_type
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Lymph-CLL.cds.LARVA.maf.txt	LARVA	name	pval	Lymph-CLL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Myeloid-MPN.cds.LARVA.maf.txt	LARVA	name	pval	Myeloid-MPN	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Ovary-AdenoCA.cds.LARVA.maf.txt	LARVA	name	pval	Ovary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Panc-AdenoCA.cds.LARVA.maf.txt	LARVA	name	pval	Panc-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Panc-Endocrine.cds.LARVA.maf.txt	LARVA	name	pval	Panc-Endocrine	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Prost-AdenoCA.cds.LARVA.maf.txt	LARVA	name	pval	Prost-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Skin-Melanoma.cds.LARVA.maf.txt	LARVA	name	pval	Skin-Melanoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Stomach-AdenoCA.cds.LARVA.maf.txt	LARVA	name	pval	Stomach-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Thy-AdenoCA.cds.LARVA.maf.txt	LARVA	name	pval	Thy-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/LARVA/Uterus-AdenoCA.cds.LARVA.maf.txt	LARVA	name	pval	Uterus-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Adenocarcinoma.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Adenocarcinoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Biliary-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Biliary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Bladder-TCC.CDS.MutSig.maf.txt	MutSig	gene	p	Bladder-TCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Bone-Leiomyo.CDS.MutSig.maf.txt	MutSig	gene	p	Bone-Leiomyo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Bone-Osteosarc.CDS.MutSig.maf.txt	MutSig	gene	p	Bone-Osteosarc	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Breast-AdenoCa.CDS.MutSig.maf.txt	MutSig	gene	p	Breast-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Breast.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Breast	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS-GBM.CDS.MutSig.maf.txt	MutSig	gene	p	CNS-GBM	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS-Medullo.CDS.MutSig.maf.txt	MutSig	gene	p	CNS-Medullo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS-Oligo.CDS.MutSig.maf.txt	MutSig	gene	p	CNS-Oligo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS-PiloAstro.CDS.MutSig.maf.txt	MutSig	gene	p	CNS-PiloAstro	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/CNS.CDS.MutSig.maf.txt	MutSig	gene	p	meta_CNS	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Carcinoma.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Carcinoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Cervix-SCC.CDS.MutSig.maf.txt	MutSig	gene	p	Cervix-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/ColoRect-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	ColoRect-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Digestive-tract.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Digestive_tract	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Eso-AdenoCa.CDS.MutSig.maf.txt	MutSig	gene	p	Eso-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Female-reproductive-tract.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Female_reproductive_tract	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Glioma.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Glioma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Head-SCC.CDS.MutSig.maf.txt	MutSig	gene	p	Head-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Hematopoietic-system.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Hematopoietic_system	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Kidney-ChRCC.CDS.MutSig.maf.txt	MutSig	gene	p	Kidney-ChRCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Kidney-RCC.CDS.MutSig.maf.txt	MutSig	gene	p	Kidney-RCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Kidney.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Kidney	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Liver-HCC.CDS.MutSig.maf.txt	MutSig	gene	p	Liver-HCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lung-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Lung-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lung-SCC.CDS.MutSig.maf.txt	MutSig	gene	p	Lung-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lung.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Lung	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lymph-BNHL.CDS.MutSig.maf.txt	MutSig	gene	p	Lymph-BNHL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lymph-CLL.CDS.MutSig.maf.txt	MutSig	gene	p	Lymph-CLL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Lymphatic-system.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Lymphatic_system	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Myeloid-MPN.CDS.MutSig.maf.txt	MutSig	gene	p	Myeloid-MPN	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Myeloid.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Myeloid	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Ovary-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Ovary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Panc-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Panc-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Panc-Endocrine.CDS.MutSig.maf.txt	MutSig	gene	p	Panc-Endocrine	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Prost-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Prost-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Sarcoma.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Sarcoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Skin-Melanoma.CDS.MutSig.maf.txt	MutSig	gene	p	Skin-Melanoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Squamous.CDS.MutSig.maf.txt	MutSig	gene	p	meta_Squamous	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Stomach-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Stomach-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Thy-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Thy-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig/Uterus-AdenoCA.CDS.MutSig.maf.txt	MutSig	gene	p	Uterus-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Biliary-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Biliary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bladder-TCC.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bladder-TCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bone-Leiomyo.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bone-Leiomyo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Bone-Osteosarc.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bone-Osteosarc	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Breast-AdenoCa.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Breast-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-GBM.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-GBM	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-Medullo.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-Medullo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/CNS-PiloAstro.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-PiloAstro	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/ColoRect-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	ColoRect-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Eso-AdenoCa.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Eso-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Head-SCC.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Head-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Kidney-ChRCC.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-ChRCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Kidney-RCC.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-RCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Liver-HCC.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Liver-HCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lung-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lung-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lung-SCC.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lung-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lymph-BNHL.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lymph-BNHL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Lymph-CLL.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Lymph-CLL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Myeloid-MPN.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Myeloid-MPN	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Ovary-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Ovary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Panc-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Panc-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Panc-Endocrine.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Panc-Endocrine	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Prost-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Prost-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Skin-Melanoma.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Skin-Melanoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Stomach-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Stomach-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Thy-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Thy-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/compositeDriver/Uterus-AdenoCA.cds.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Uterus-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Adenocarcinoma_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Adenocarcinoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/All_cancers.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Pancan	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/All_cancers_no_Skin-Melanoma.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Pancan-no-skin-melanoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Biliary-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Biliary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Bladder-TCC.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Bladder-TCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Bone-Leiomyo.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Bone-Leiomyo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Bone-Osteosarc.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Bone-Osteosarc	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Breast-AdenoCa.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Breast-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Breast_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Breast	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/CNS-GBM.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	CNS-GBM	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/CNS-Medullo.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	CNS-Medullo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/CNS-PiloAstro.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	CNS-PiloAstro	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/CNS_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_CNS	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Carcinoma_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Carcinoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/ColoRect-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	ColoRect-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Digestive_tract_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Digestive_tract	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Eso-AdenoCa.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Eso-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Female_reproductive_system_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Female_reproductive_tract	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Glioma_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Glioma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Head-SCC.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Head-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Hematopoietic_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Hematopoietic_system	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Kidney-ChRCC.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Kidney-ChRCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Kidney-RCC.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Kidney-RCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Kidney_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Kidney	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Liver-HCC.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Liver-HCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Lung-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Lung-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Lung-SCC.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Lung-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Lung_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Lung	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Lymph-BNHL.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Lymph-BNHL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Lymph-CLL.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Lymph-CLL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Lymph_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Lymphatic_system	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Myeloid-MPN.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Myeloid-MPN	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Myeloid_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Myeloid	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Ovary-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Ovary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Panc-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Panc-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Panc-Endocrine.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Panc-Endocrine	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Prost-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Prost-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Sarcoma_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Sarcoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Skin-Melanoma.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Skin-Melanoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Squamous_tumors.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	meta_Squamous	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Stomach-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Stomach-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Thy-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Thy-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/dNdScv_NBR/Uterus-AdenoCA.CDS.dNdScv.observed.txt	dNdScv	element_ID	p-value	Uterus-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers_no_Skin-Melanoma.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-skin-melanoma	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Biliary-AdenoCA.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Biliary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bladder-TCC.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bladder-TCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Leiomyo.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Leiomyo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Osteosarc.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Osteosarc	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Breast-AdenoCA.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Breast-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-GBM.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-GBM	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-Medullo.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-Medullo	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-PiloAstro.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-PiloAstro	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/ColoRect-AdenoCA.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	ColoRect-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Eso-AdenoCA.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Eso-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Head-SCC.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Head-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-ChRCC.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-ChRCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-RCC.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-RCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Liver-HCC.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Liver-HCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-AdenoCA.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-SCC.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-SCC	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-BNHL.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-BNHL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-CLL.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-CLL	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Myeloid-MPN.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Myeloid-MPN	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Ovary-AdenoCA.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Ovary-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-AdenoCA.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-AdenoCa	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-Endocrine.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-Endocrine	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Pancan-no-lymph.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-lymph	CDS	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Pancan-no-skin-melanoma-lymph.CDS.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-skin-melanoma-lymph	CDS	observed
